ID,areaPath,severity,createdDate,environment,resolvedReason,resolvedDate,daysToFix
44250,Superdigital\Payment Account,3 - Medium,2020-11-18T16:44:32.273Z,qa,Fixed,2020-12-04T13:58:44.597Z,12
44554,Superdigital\Onboarding\Onboarding - Patomba,3 - Medium,2020-11-19T17:57:51.747Z,staging,Fixed and verified,2021-04-06T17:09:24.783Z,98
59214,Superdigital\Interop\Interop - Blinders,3 - Medium,2021-02-16T13:42:20.11Z,staging,Fixed,2021-02-25T16:23:08.487Z,7
39335,Superdigital\PJ\Payroll,3 - Medium,2020-10-20T15:05:22.43Z,qa,Fixed,2020-10-27T17:05:16.46Z,5
22952,Clients Channel\Onboarding (OB),3 - Medium,2020-06-30T13:33:27.37Z,NA,Fixed,2020-06-30T19:32:23.463Z,0
18475,Superdigital\Payment Account,3 - Medium,2020-06-03T13:35:02.807Z,NA,Fixed,2020-06-24T14:37:14.11Z,15
47886,Clients Channel,3 - Medium,2020-12-08T00:03:45.26Z,staging,Fixed,2020-12-08T12:50:56.35Z,0
66758,Superdigital\Payment Account\Pampas,3 - Medium,2021-03-25T17:06:54.513Z,production,Fixed,2021-04-05T12:48:23.317Z,7
47858,Clients Channel,3 - Medium,2020-12-07T19:51:25.447Z,qa,Fixed,2020-12-14T21:44:51.95Z,5
65047,Superdigital\Onboarding\Onboarding - Patomba,3 - Medium,2021-03-18T18:21:52.897Z,staging,NA,NA,-1
51091,Superdigital\Payment Account,3 - Medium,2020-12-29T18:16:03.013Z,development,Fixed,2020-12-29T19:13:03.513Z,0
4597,Clients Channel\Onboarding (OB),4 - Low,2020-01-22T21:59:31.353Z,NA,Fixed,2020-06-25T17:10:07.75Z,111
21613,Superdigital\Payment Account,3 - Medium,2020-06-22T21:01:04.7Z,NA,Fixed,2020-06-24T16:08:58.127Z,2
36311,Clients Channel,2 - High,2020-09-29T14:12:46.407Z,production,Fixed,2020-09-30T12:42:29.82Z,1
14410,Superdigital\Cards,3 - Medium,2020-05-04T21:05:09.43Z,NA,Fixed,2020-05-21T14:26:05.743Z,13
53619,Superdigital\Cards,3 - Medium,2021-01-18T13:54:54.557Z,staging,NA,NA,-1
9641,Clients Channel\Onboarding (OB),3 - Medium,2020-03-11T18:51:45.383Z,NA,Fixed and verified,2020-05-13T13:22:27.577Z,45
9951,Superdigital\Payment Account,3 - Medium,2020-03-16T17:27:19.287Z,development,Fixed and verified,2020-09-16T20:17:32.313Z,132
55757,Superdigital\Services\Services - La Minuta,1 - Critical,2021-01-29T17:09:20.683Z,staging,Obsolete,2021-02-03T13:10:49.333Z,3
41376,Clients Channel\Cash Out (COUT),3 - Medium,2020-11-03T18:19:00.737Z,staging,NA,NA,-1
4566,Clients Channel\Onboarding (OB),4 - Low,2020-01-22T18:28:34.71Z,NA,Fixed,2020-05-21T12:21:16.557Z,86
56501,Superdigital\Payment Account,1 - Critical,2021-02-03T13:03:17.327Z,production,NA,NA,-1
30681,Superdigital\Payment Account,3 - Medium,2020-08-21T20:22:42.4Z,development,Fixed,2020-08-25T19:06:23.84Z,2
48809,Client Support,3 - Medium,2020-12-11T20:43:36.2Z,production,Fixed,2021-01-19T18:51:01.06Z,27
61686,Superdigital\Onboarding\Onboarding - Patomba,3 - Medium,2021-03-01T19:46:11.187Z,staging,Fixed,2021-03-04T13:24:07.223Z,3
16611,Superdigital\Payment Account,2 - High,2020-05-20T22:39:22.8Z,NA,Fixed,2020-05-21T14:54:45.663Z,1
64338,Superdigital\PJ\Payroll,3 - Medium,2021-03-16T13:31:49.027Z,qa,Fixed and verified,2021-03-18T12:46:13.903Z,2
43784,Superdigital\Payment Account,3 - Medium,2020-11-14T01:04:18.58Z,development,Fixed,2020-11-14T01:15:06.647Z,0
32267,Superdigital\Payment Account,3 - Medium,2020-09-01T14:38:30.22Z,development,Fixed and verified,2020-09-01T17:03:04.313Z,0
14335,Superdigital\Payment Account,1 - Critical,2020-05-04T17:37:22.643Z,NA,Cannot Reproduce,2020-05-19T15:37:17.31Z,11
14420,Superdigital\Cards,3 - Medium,2020-05-04T21:12:48.857Z,NA,Fixed,2020-05-13T20:09:06.713Z,7
23668,Clients Channel\Onboarding (OB),2 - High,2020-07-03T20:09:38.75Z,NA,Fixed and verified,2020-07-08T20:28:58.333Z,3
14401,Superdigital\Cards,3 - Medium,2020-05-04T21:00:21.6Z,NA,Fixed,2020-05-21T14:13:22.077Z,13
28630,Clients Channel,3 - Medium,2020-08-06T20:19:54.46Z,NA,Fixed,2020-08-14T11:42:49.75Z,6
16059,Superdigital\Cards,3 - Medium,2020-05-15T21:24:38.897Z,NA,Fixed,2020-05-15T21:30:37.547Z,0
43813,Transaction Broker - PIX Brasil,3 - Medium,2020-11-15T13:12:55.487Z,development,Fixed,2020-11-20T19:02:12.18Z,4
54951,Superdigital\Onboarding\Onboarding - Patomba,3 - Medium,2021-01-26T12:01:41.953Z,staging,Fixed,2021-01-28T19:28:13.89Z,2
30014,Superdigital\Cards,3 - Medium,2020-08-18T15:50:30.617Z,NA,Fixed and verified,2020-08-26T13:28:30.533Z,6
54788,Superdigital\Onboarding\Onboarding - Patomba,3 - Medium,2021-01-24T17:45:28.917Z,staging,NA,NA,-1
4590,Clients Channel\Onboarding (OB),3 - Medium,2020-01-22T21:41:46.77Z,NA,Obsolete,2020-05-15T18:37:55.437Z,82
63818,Superdigital\Interop\Interop - Blinders,3 - Medium,2021-03-12T13:52:29.113Z,staging,NA,NA,-1
50869,Transaction Broker\Valhalla,3 - Medium,2020-12-23T20:06:56.717Z,staging,Fixed,2020-12-29T12:45:32.877Z,4
57935,Superdigital\Payment Account,3 - Medium,2021-02-08T20:02:48.61Z,qa,NA,NA,-1
67249,Transaction Broker\Valhalla,3 - Medium,2021-03-29T02:58:54.63Z,staging,NA,NA,-1
9512,Business Customer Channels,3 - Medium,2020-03-10T15:27:53.317Z,NA,Fixed and verified,2020-03-13T12:48:27.51Z,3
4098,Superdigital\Payment Account,3 - Medium,2020-01-17T15:36:56.09Z,NA,Fixed,2020-01-21T16:00:01Z,2
40576,Superdigital\Payment Account,3 - Medium,2020-10-29T21:49:47.14Z,qa,Fixed,2020-10-30T18:39:10.463Z,1
28715,Clients Channel\Home (HO),3 - Medium,2020-08-07T13:16:20.193Z,NA,Fixed,2020-08-11T22:09:31.183Z,2
11222,Clients Channel\Onboarding (OB),3 - Medium,2020-04-01T20:56:35.1Z,NA,Fixed and verified,2020-06-09T18:55:25.673Z,49
21247,Superdigital\Cross Development,3 - Medium,2020-06-19T15:57:20.89Z,NA,Fixed and verified,2020-06-24T19:00:37.513Z,3
55769,Brazil Migration\Core_Migration,3 - Medium,2021-01-29T18:07:18.55Z,development,Fixed,2021-02-06T00:14:04.963Z,6
14553,Superdigital\Cards,3 - Medium,2020-05-05T16:35:36.957Z,NA,Fixed,2020-05-21T19:41:17.1Z,12
41674,Superdigital\Payment Account,3 - Medium,2020-11-04T19:29:11.303Z,qa,Fixed,2020-11-05T19:38:15.76Z,1
64968,Superdigital\Cross Development,3 - Medium,2021-03-18T14:00:36.543Z,qa,Fixed,2021-03-19T12:23:21.197Z,1
32271,Superdigital\Payment Account,3 - Medium,2020-09-01T16:07:40.363Z,qa,Fixed,2020-09-04T14:51:24.707Z,3
37744,Clients Channel,3 - Medium,2020-10-09T16:19:26.077Z,production,Fixed,2020-10-09T16:22:45.993Z,0
22046,Clients Channel\Onboarding (OB),3 - Medium,2020-06-24T17:37:14.367Z,NA,Fixed,2020-06-26T18:45:53.03Z,2
62104,Superdigital\Payment Account\Ninjas,3 - Medium,2021-03-04T16:11:56.443Z,staging,Fixed,2021-03-08T22:56:52.227Z,2
20918,Superdigital\Payment Account,3 - Medium,2020-06-18T03:59:39.767Z,development,Fixed,2020-06-18T21:34:30.483Z,0
23442,Clients Channel\Onboarding (OB),4 - Low,2020-07-03T13:41:36.113Z,NA,Fixed,2020-07-03T16:15:02.17Z,0
33580,Clients Channel\Onboarding (OB),2 - High,2020-09-10T18:02:33.57Z,qa,Fixed and verified,2020-09-11T12:56:48.39Z,1
9243,Superdigital\Payment Account,3 - Medium,2020-03-06T13:59:32.9Z,NA,Fixed,2020-03-06T20:30:09.437Z,0
6335,Clients Channel\Onboarding (OB),2 - High,2020-02-10T14:22:52.267Z,NA,Obsolete,2020-05-19T13:00:09.977Z,71
12030,Clients Channel\Onboarding (OB),2 - High,2020-04-13T13:49:17.1Z,NA,Fixed and verified,2020-06-05T20:31:54.227Z,39
47640,Clients Channel\Onboarding (OB),3 - Medium,2020-12-04T22:27:50.447Z,production,Fixed,2020-12-04T22:34:17.353Z,0
10659,Clients Channel\Onboarding (OB),3 - Medium,2020-03-26T18:29:33.227Z,NA,Fixed,2020-04-01T20:35:05.413Z,4
9134,Clients Channel\Onboarding (OB),3 - Medium,2020-03-05T12:42:33.53Z,NA,Fixed and verified,2020-05-06T18:29:41.54Z,44
14408,Superdigital\Cards,3 - Medium,2020-05-04T21:04:17.993Z,NA,Fixed,2020-05-07T16:49:23.287Z,3
15601,Clients Channel\Onboarding (OB),4 - Low,2020-05-13T17:19:13.87Z,NA,Fixed,2020-06-04T20:14:52.28Z,16
3473,Business Customer Channels,3 - Medium,2020-01-07T15:50:54.233Z,NA,Fixed,2020-01-07T20:24:21.69Z,0
17665,Clients Channel\Onboarding (OB),4 - Low,2020-05-27T21:04:23.76Z,NA,Fixed,2020-06-23T19:23:53.88Z,19
15584,Superdigital\Payment Account,2 - High,2020-05-13T15:47:44.503Z,NA,Fixed,2020-05-19T13:28:20.993Z,4
10647,Superdigital\Cards,3 - Medium,2020-03-26T14:31:20.23Z,NA,Fixed,2020-03-26T14:31:54.297Z,0
42715,Clients Channel,3 - Medium,2020-11-10T00:54:57.617Z,staging,Fixed,2020-11-10T12:03:23.373Z,0
58163,Superdigital\PJ\Payroll,3 - Medium,2021-02-09T15:14:53.137Z,qa,Fixed and verified,2021-02-10T20:43:01.66Z,1
14306,Superdigital\Payment Account,3 - Medium,2020-05-04T13:36:41.263Z,qa,Fixed,2020-05-12T16:04:29.433Z,6
32417,Superdigital\Cards\Cards - Posting,3 - Medium,2020-09-02T12:42:00.67Z,qa,Fixed,2020-09-03T14:29:28.46Z,1
6807,Business Customer Channels,3 - Medium,2020-02-17T15:30:48.107Z,NA,Fixed and verified,2020-03-06T12:44:00.677Z,14
61744,Superdigital\PJ\Payroll,3 - Medium,2021-03-02T14:45:37.78Z,qa,Fixed,2021-03-04T12:10:15.467Z,2
53613,Transaction Broker\Valhalla,3 - Medium,2021-01-18T13:37:11.88Z,staging,Fixed,2021-01-18T18:00:25.847Z,0
20877,Clients Channel\Onboarding (OB),3 - Medium,2020-06-17T20:30:59.817Z,NA,Fixed and verified,2020-06-17T20:59:16.96Z,0
48507,Clients Channel\Onboarding (OB),3 - Medium,2020-12-10T17:27:21.767Z,qa,Fixed,2020-12-10T17:27:27.25Z,0
61458,Superdigital\Onboarding\Onboarding - Patomba,3 - Medium,2021-02-27T20:17:26.217Z,staging,NA,NA,-1
24581,Superdigital\Payment Account,3 - Medium,2020-07-08T19:47:29.377Z,NA,Fixed,2020-07-13T17:24:06.983Z,3
5005,Clients Channel\Onboarding (OB),4 - Low,2020-01-28T17:27:00.78Z,NA,Fixed,2020-05-08T21:00:05.32Z,73
4954,Clients Channel\Onboarding (OB),4 - Low,2020-01-28T14:05:43.19Z,NA,Fixed,2020-05-08T20:52:05.497Z,73
20612,Clients Channel\Onboarding (OB),3 - Medium,2020-06-16T19:57:48.097Z,NA,Fixed,2020-06-19T19:36:53.423Z,3
59098,Superdigital\Services\Services - Wakanda,3 - Medium,2021-02-15T01:35:16.1Z,qa,Fixed,2021-02-22T18:37:15.697Z,5
11770,Clients Channel\Onboarding (OB),2 - High,2020-04-08T19:27:03.17Z,NA,Fixed,2020-04-08T21:03:33.67Z,0
3784,Clients Channel\Onboarding (OB),1 - Critical,2020-01-14T17:48:16.613Z,NA,Fixed,2020-01-24T15:46:49.733Z,8
10758,Superdigital\Cards,3 - Medium,2020-03-27T19:23:16.607Z,NA,Fixed and verified,2020-03-27T19:23:21.897Z,0
35682,Superdigital\Payment Account,3 - Medium,2020-09-24T23:00:19.74Z,qa,Fixed,2020-10-05T22:45:17.863Z,7
9639,Clients Channel\Onboarding (OB),3 - Medium,2020-03-11T18:48:24.24Z,NA,Fixed and verified,2020-06-05T19:47:26.66Z,62
43829,Transaction Broker - PIX Brasil,3 - Medium,2020-11-15T22:30:37.2Z,production,Fixed and verified,2020-11-16T15:49:09.78Z,0
49029,Client Support,3 - Medium,2020-12-14T20:22:39.44Z,production,Fixed,2021-01-19T18:53:09.733Z,26
45746,Superdigital\PJ\Payroll,3 - Medium,2020-11-25T20:38:36.64Z,qa,Fixed and verified,2020-12-03T17:20:08.733Z,6
63240,Superdigital\Interop\Interop - Blinders,1 - Critical,2021-03-09T18:23:31.2Z,staging,Fixed and verified,2021-03-10T14:08:56.217Z,1
59039,Superdigital\Services\Services - Wakanda,3 - Medium,2021-02-12T18:18:58.89Z,qa,Fixed,2021-02-17T12:36:44.087Z,3
61073,Superdigital\Payment Account\Pampas,3 - Medium,2021-02-24T19:27:56.597Z,qa,Fixed and verified,2021-02-25T19:54:12.513Z,1
42725,Transaction Broker - PIX Brasil,3 - Medium,2020-11-10T12:23:06.47Z,development,Fixed and verified,2020-11-10T13:00:33.12Z,0
5053,Clients Channel\Onboarding (OB),4 - Low,2020-01-28T19:20:02.66Z,NA,Fixed and verified,2020-05-22T17:39:56.83Z,83
61642,Superdigital\Onboarding\Onboarding - Patomba,3 - Medium,2021-03-01T19:16:44.143Z,staging,NA,NA,-1
17658,Clients Channel\Onboarding (OB),4 - Low,2020-05-27T20:50:49.187Z,NA,Fixed,2020-06-23T19:23:57.37Z,19
9362,Superdigital\Payment Account,4 - Low,2020-03-09T13:27:51.63Z,NA,Fixed,2020-03-12T17:04:59.357Z,3
43820,Transaction Broker - PIX Brasil,3 - Medium,2020-11-15T18:19:25.773Z,development,Fixed,2020-11-20T11:55:58.59Z,4
33873,Brazil Migration\Core_Migration,3 - Medium,2020-09-14T13:31:33.073Z,production,Fixed,2020-09-16T13:33:27.443Z,2
2647,Business Customer Channels,4 - Low,2019-12-06T20:10:15.527Z,NA,Fixed and verified,2019-12-09T23:37:14.137Z,1
14113,Superdigital\Payment Account,2 - High,2020-04-29T20:47:10.76Z,NA,Fixed and verified,2020-05-11T15:35:43.797Z,8
21101,Superdigital\Cross Development,3 - Medium,2020-06-18T20:58:39.923Z,NA,Fixed and verified,2020-06-24T12:34:46.3Z,4
28708,Superdigital\Payment Account,3 - Medium,2020-08-07T12:57:45.32Z,NA,Fixed,2020-08-07T14:08:54.56Z,0
24185,Superdigital\Payment Account,3 - Medium,2020-07-07T15:22:03.73Z,NA,Fixed and verified,2020-07-07T19:39:44.293Z,0
4594,Clients Channel\Onboarding (OB),4 - Low,2020-01-22T21:51:46.717Z,NA,Obsolete,2020-05-08T21:05:21.717Z,77
13130,Superdigital\Payment Account,2 - High,2020-04-22T20:36:08.593Z,NA,Fixed and verified,2020-04-29T19:17:48.76Z,5
14494,Superdigital\Cards,3 - Medium,2020-05-04T21:47:43.713Z,NA,Fixed,2020-05-18T20:38:45.137Z,10
36573,Superdigital\Payment Account,3 - Medium,2020-09-30T18:19:50.66Z,qa,Fixed,2020-10-01T16:28:11.373Z,1
39441,Clients Channel\Cash Out (COUT),3 - Medium,2020-10-21T14:02:58.827Z,production,Fixed and verified,2020-10-22T21:33:35.217Z,1
18180,Superdigital\Payment Account,3 - Medium,2020-06-01T19:18:53.42Z,NA,Fixed,2020-06-03T12:37:28.84Z,2
4636,Clients Channel\Onboarding (OB),3 - Medium,2020-01-23T20:14:20.47Z,NA,Fixed and verified,2020-04-16T13:26:50.05Z,60
33632,Superdigital\Payment Account,3 - Medium,2020-09-10T20:05:19.81Z,qa,Fixed,2020-09-10T20:43:45.97Z,0
57329,Superdigital\PJ\Payroll,3 - Medium,2021-02-05T18:26:46.87Z,development,Fixed,2021-02-08T13:35:05.61Z,1
25567,Superdigital\Cards,3 - Medium,2020-07-17T14:58:46.2Z,NA,Fixed,2020-07-17T19:37:43.077Z,0
57289,Superdigital\Payment Account\Pampas,3 - Medium,2021-02-05T13:05:20.637Z,development,Fixed,2021-02-05T14:24:36.377Z,0
43285,Client Support,2 - High,2020-11-11T14:03:57.597Z,production,Fixed,2020-11-25T21:14:33.77Z,10
3322,Clients Channel\Onboarding (OB),3 - Medium,2020-01-03T15:41:25.507Z,NA,Fixed,2020-01-29T18:20:57.243Z,18
14908,Clients Channel\Onboarding (OB),2 - High,2020-05-08T13:57:52.06Z,NA,Fixed and verified,2020-05-08T17:19:27.12Z,0
43409,Superdigital\Payment Account,3 - Medium,2020-11-11T21:02:41.017Z,production,Fixed,2020-11-11T22:02:20.6Z,0
14849,Superdigital\Payment Account,3 - Medium,2020-05-07T19:42:52.017Z,NA,Fixed,2020-05-11T20:24:58.133Z,2
3283,Clients Channel\Onboarding (OB),4 - Low,2019-12-30T19:06:57.58Z,NA,Fixed and verified,2020-01-08T15:17:26.963Z,7
4586,Clients Channel\Onboarding (OB),4 - Low,2020-01-22T21:32:21.287Z,NA,Fixed,2020-07-20T13:24:12.313Z,128
39616,Clients Channel\Cash Out (COUT),1 - Critical,2020-10-22T15:27:18.147Z,production,Fixed and verified,2020-10-29T20:40:09.143Z,5
46129,Superdigital\PJ\Payroll,3 - Medium,2020-11-26T18:57:32.86Z,qa,NA,NA,-1
9073,Clients Channel\Onboarding (OB),3 - Medium,2020-03-04T18:33:45.703Z,NA,Fixed and verified,2020-04-17T17:51:52.29Z,32
21010,Superdigital\Payment Account,3 - Medium,2020-06-18T12:03:34.98Z,NA,Fixed,2020-07-02T23:07:39.917Z,10
3661,Clients Channel\Onboarding (OB),4 - Low,2020-01-10T18:58:46.433Z,NA,Fixed,2020-01-13T12:35:21.637Z,1
12933,Superdigital\Cross Development,3 - Medium,2020-04-20T15:07:12.48Z,NA,Fixed,2020-04-20T20:38:09.617Z,0
48417,Clients Channel\Home (HO),2 - High,2020-12-10T15:59:46.573Z,production,Fixed,2020-12-18T15:44:50.163Z,6
25048,Clients Channel\Onboarding (OB),2 - High,2020-07-14T12:56:03.683Z,qa,Fixed,2020-07-14T13:31:24.353Z,0
5929,Clients Channel\Onboarding (OB),3 - Medium,2020-02-04T21:51:11.777Z,NA,Fixed,2020-02-12T17:59:32.843Z,6
43970,Clients Channel,1 - Critical,2020-11-16T20:45:38.74Z,staging,Fixed,2020-11-19T20:53:00.32Z,3
43823,Transaction Broker - PIX Brasil,3 - Medium,2020-11-15T20:19:49.153Z,production,Fixed and verified,2020-11-16T15:57:19.963Z,0
19735,Superdigital\Payment Account,3 - Medium,2020-06-10T11:07:41.677Z,NA,Fixed and verified,2020-06-10T19:45:39.423Z,0
7535,Clients Channel\Onboarding (OB),4 - Low,2020-02-18T18:12:08.437Z,NA,Fixed,2020-03-25T12:35:08.703Z,26
41295,Transaction Broker - PIX Brasil,3 - Medium,2020-11-03T13:52:51.817Z,development,Fixed and verified,2020-11-06T17:29:36.843Z,3
28271,Superdigital\Payment Account,3 - Medium,2020-08-04T22:42:49.11Z,NA,Fixed and verified,2020-08-05T13:30:25.843Z,1
31304,Superdigital\Payment Account,3 - Medium,2020-08-27T13:13:16.72Z,NA,Fixed and verified,2020-08-27T23:17:17.517Z,0
28133,Superdigital\Payment Account,3 - Medium,2020-08-04T13:05:12.627Z,NA,Fixed,2020-08-04T20:18:46.903Z,0
28711,Clients Channel,2 - High,2020-08-07T13:13:48.187Z,NA,Fixed,2020-08-11T21:09:38.597Z,2
15984,Clients Channel\Onboarding (OB),4 - Low,2020-05-15T18:11:16.63Z,NA,Fixed,2020-06-24T16:16:36.353Z,28
53301,Superdigital\Payment Account\Pampas,3 - Medium,2021-01-14T19:02:13.5Z,qa,Fixed,2021-01-15T12:49:00.447Z,1
59409,Superdigital\Payment Account\Pampas,3 - Medium,2021-02-17T14:30:59.867Z,qa,Fixed,2021-03-08T20:52:36.097Z,13
50989,Superdigital\Payment Account,3 - Medium,2020-12-28T16:05:31.397Z,qa,Fixed,2020-12-28T18:42:52.1Z,0
30621,Clients Channel\Onboarding (OB),3 - Medium,2020-08-21T13:16:57.773Z,staging,NA,NA,-1
38487,Superdigital\Payment Account,3 - Medium,2020-10-15T12:35:55.013Z,qa,Fixed and verified,2020-10-22T20:05:18.67Z,5
14391,Superdigital\Cards,3 - Medium,2020-05-04T20:51:24.7Z,NA,Fixed,2020-05-21T14:08:11.52Z,13
34407,Superdigital\Payment Account,3 - Medium,2020-09-15T15:50:05.473Z,qa,Fixed,2020-09-15T20:14:32.69Z,0
35600,Superdigital\Payment Account,3 - Medium,2020-09-24T15:13:11.213Z,qa,Deferred,2020-09-24T21:54:34.973Z,0
10682,Clients Channel\Onboarding (OB),3 - Medium,2020-03-27T12:43:13.02Z,NA,Obsolete,2020-06-19T19:17:53.81Z,60
8212,Clients Channel\Onboarding (OB),3 - Medium,2020-02-22T19:15:06.187Z,NA,Fixed,2020-02-27T20:20:37.27Z,3
47921,Clients Channel\Cards (CDS),1 - Critical,2020-12-08T14:59:31.743Z,staging,Fixed,2020-12-30T14:44:05.523Z,16
46278,Brazil Migration\Core_Migration,3 - Medium,2020-11-27T20:29:58.337Z,development,NA,NA,-1
44241,Superdigital\Payment Account,3 - Medium,2020-11-18T16:12:18.323Z,qa,Fixed,2020-12-04T13:22:58.11Z,12
21001,Superdigital\Payment Account,3 - Medium,2020-06-18T11:48:32.79Z,NA,Fixed,2020-07-02T22:38:49.517Z,10
38390,Superdigital\Payment Account,2 - High,2020-10-14T15:25:45.42Z,production,Fixed,2020-10-14T18:35:13.097Z,0
40514,Superdigital\Payment Account,3 - Medium,2020-10-29T18:42:48.123Z,qa,Fixed,2020-10-30T19:02:57.56Z,1
4822,global-platform,3 - Medium,2020-01-27T18:17:01.187Z,development,Fixed and verified,2020-09-17T21:19:24.8Z,168
53224,Superdigital\Cards,2 - High,2021-01-14T13:42:04.753Z,staging,Fixed,2021-01-15T18:52:24.283Z,1
61352,Superdigital\Interop\Interop - Blinders,3 - Medium,2021-02-26T13:38:12.423Z,staging,Fixed,2021-03-02T11:57:56.98Z,2
6654,Clients Channel\Onboarding (OB),3 - Medium,2020-02-12T20:30:22.98Z,NA,NA,NA,-1
25081,Superdigital\Cross Development,3 - Medium,2020-07-14T14:48:24.457Z,NA,Fixed and verified,2020-07-16T21:24:32.183Z,2
7919,Superdigital\Payment Account,3 - Medium,2020-02-20T14:04:29.477Z,NA,Fixed,2020-02-20T14:42:02.83Z,0
3261,Clients Channel\Onboarding (OB),4 - Low,2019-12-30T12:33:37.553Z,NA,Fixed,2020-01-24T15:53:26.017Z,19
64032,Superdigital\Onboarding\Onboarding - Patomba,3 - Medium,2021-03-13T14:23:58.423Z,staging,NA,NA,-1
3581,Superdigital\Payment Account,3 - Medium,2020-01-09T15:45:40.96Z,NA,Fixed,2020-01-09T21:22:22.633Z,0
8143,Superdigital\Payment Account,3 - Medium,2020-02-21T18:22:34.403Z,NA,As Designed,2020-03-09T17:16:04.677Z,11
48659,Clients Channel\Onboarding (OB),3 - Medium,2020-12-11T15:27:22.253Z,production,Fixed,2020-12-23T19:10:54.997Z,8
10365,Clients Channel\Onboarding (OB),4 - Low,2020-03-19T19:23:07.183Z,NA,Fixed and verified,2020-04-14T20:35:22.403Z,18
42426,Superdigital\Payment Account,3 - Medium,2020-11-09T16:54:11.57Z,qa,Fixed and verified,2020-11-11T20:17:51.383Z,2
59213,Superdigital\Interop\Interop - Blinders,3 - Medium,2021-02-16T13:41:07.17Z,staging,Fixed,2021-02-19T14:04:57.74Z,3
14500,Superdigital\Cards,3 - Medium,2020-05-04T22:00:50.493Z,NA,Fixed,2020-05-25T20:51:51.443Z,15
39438,Clients Channel\Cash In (CIN),2 - High,2020-10-21T13:42:46.34Z,production,Fixed and verified,2020-10-29T19:51:08.193Z,6
30742,Clients Channel\Onboarding (OB),4 - Low,2020-08-24T13:00:32.993Z,qa,NA,NA,-1
49632,Clients Channel\Cards (CDS),2 - High,2020-12-17T23:23:55.71Z,staging,Fixed,2020-12-18T14:53:40.843Z,1
4725,Business Customer Channels,3 - Medium,2020-01-24T19:03:26.27Z,NA,Fixed and verified,2020-02-04T20:37:34.317Z,7
14385,Superdigital\Cards,3 - Medium,2020-05-04T20:47:49.74Z,NA,Fixed,2020-05-05T15:39:19.43Z,1
3158,Clients Channel\Onboarding (OB),4 - Low,2019-12-23T19:30:37.71Z,NA,Fixed,2020-01-24T15:54:10.19Z,24
61455,Superdigital\Onboarding\Onboarding - Patomba,3 - Medium,2021-02-27T18:18:32.853Z,staging,Fixed,2021-03-03T13:30:33.39Z,2
44171,Transaction Broker - PIX Brasil,3 - Medium,2020-11-18T12:45:34.9Z,development,NA,NA,-1
49952,Clients Channel\Onboarding (OB),3 - Medium,2020-12-18T19:31:39.813Z,production,Fixed,2020-12-22T21:02:23.05Z,2
47568,Clients Channel\Cards (CDS),3 - Medium,2020-12-04T13:59:47.403Z,qa,Fixed,2020-12-14T22:23:27.207Z,6
52916,Transaction Broker - PIX Brasil,3 - Medium,2021-01-12T18:36:28.543Z,production,Fixed and verified,2021-01-13T19:22:18.543Z,1
35678,Superdigital\Payment Account,3 - Medium,2020-09-24T22:48:07.807Z,development,Fixed and verified,2020-09-25T15:32:14.6Z,1
53495,global-platform,2 - High,2021-01-15T18:28:36.46Z,staging,Fixed and verified,2021-01-15T19:18:42.283Z,0
63910,Transaction Broker - PIX Brasil,3 - Medium,2021-03-12T18:07:06.77Z,development,NA,NA,-1
35695,Superdigital\Payment Account,3 - Medium,2020-09-25T12:16:35.86Z,development,Fixed and verified,2020-09-25T15:35:23.373Z,0
23736,Clients Channel\Onboarding (OB),2 - High,2020-07-06T13:27:25.993Z,qa,Fixed,2020-07-13T16:32:42.353Z,5
5276,Clients Channel\Onboarding (OB),4 - Low,2020-01-29T01:31:21.337Z,NA,Fixed and verified,2020-06-05T20:14:05.437Z,92
16850,Superdigital\Payment Account,3 - Medium,2020-05-21T18:22:09.707Z,NA,Fixed and verified,2020-06-01T15:54:01.37Z,7
9752,Superdigital\Payment Account,3 - Medium,2020-03-12T19:58:58.473Z,qa,Fixed,2020-03-24T14:10:42.007Z,8
4821,global-platform,3 - Medium,2020-01-27T17:53:17.56Z,development,Fixed and verified,2020-09-18T16:01:10.42Z,169
25938,Superdigital\Cards,3 - Medium,2020-07-20T21:05:13.71Z,NA,Fixed,2020-07-30T20:39:47.77Z,8
